7.490000,7.276313
7.500000,6.659736
7.510000,7.053364
7.520000,7.812573
7.530000,6.693958
7.540000,6.094736
7.550000,6.039717
7.560000,6.360061
7.570000,6.778269
7.580000,7.580535
7.590000,7.342914
7.600000,5.920042
7.610000,8.442081
7.620000,6.749604
7.630000,7.010146
7.640000,7.127126
7.650000,5.841238
7.660000,6.749066
7.670000,6.824303
7.680000,7.735640
7.690000,8.011542
7.700000,6.851861
7.710000,7.472535
7.720000,6.360279
7.730000,6.030972
7.740000,6.805586
7.750000,7.786915
7.760000,6.997037
7.770000,6.760349
7.780000,7.474585
7.790000,6.928574
7.800000,7.575644
7.810000,6.769244
7.820000,6.890017
7.830000,7.308843
7.840000,7.636561
7.850000,7.656549
7.860000,7.990313
7.870000,6.974727
7.880000,7.779289
7.890000,7.344058
7.900000,7.499570
7.910000,7.227546
7.920000,6.926114
7.930000,6.751347
7.940000,7.617010
7.950000,7.454121
7.960000,7.527994
7.970000,7.322255
7.980000,7.176879
7.990000,7.142937
8.000000,7.967842
8.010000,7.158628
8.020000,8.177263
8.030000,8.058126
8.040000,7.540577
8.050000,6.908535
8.060000,8.228072
8.070000,7.580936
8.080000,7.231220
8.090000,6.771849
8.100000,7.608888
8.110000,7.182140
8.120000,7.522812
8.130000,6.994854
8.140000,6.454487
8.150000,7.412765
8.160000,6.955653
8.170000,8.278135
8.180000,7.531313
8.190000,7.708236
8.200000,7.794935
8.210000,7.795760
8.220000,7.300187
8.230000,7.567210
8.240000,7.647640
8.250000,7.917824
8.260000,7.733188
8.270000,7.561735
8.280000,7.327384
8.290000,8.079235
8.300000,7.989045
8.310000,7.446717
8.320000,7.997119
8.330000,8.744156
8.340000,7.072379
8.350000,7.264199
8.360000,8.001755
8.370000,8.113414
8.380000,7.750683
8.390000,7.817036
8.400000,7.650714
8.410000,7.771321
8.420000,7.557164
8.430000,8.260584
8.440000,8.429771
8.450000,7.254348
8.460000,8.174872
8.470000,8.462482
8.480000,8.242463
8.490000,7.293256
8.500000,7.140336
8.510000,7.812192
8.520000,7.413151
8.530000,8.792126
8.540000,8.715380
8.550000,8.864081
8.560000,7.494129
8.570000,8.007192
8.580000,8.497713
8.590000,8.504207
8.600000,7.738826
8.610000,8.793673
8.620000,7.404397
8.630000,6.913164
8.640000,8.599248
8.650000,8.067039
8.660000,8.681029
8.670000,8.023608
8.680000,7.210126
8.690000,8.225864
8.700000,8.032136
8.710000,7.464796
8.720000,7.575268
8.730000,8.547351
8.740000,8.456212
8.750000,7.922634
8.760000,8.375092
8.770000,8.570888
8.780000,8.636810
8.790000,7.606780
8.800000,8.072114
8.810000,7.935223
8.820000,8.299071
8.830000,8.250104
8.840000,8.642826
8.850000,7.616228
8.860000,8.246716
8.870000,8.460504
8.880000,7.449799
8.890000,8.379001
8.900000,8.169150
8.910000,8.616832
8.920000,9.079244
8.930000,8.881656
8.940000,8.754371
8.950000,7.831822
8.960000,8.485986
8.970000,8.112622
8.980000,7.585106
8.990000,8.491463
9.000000,8.651671
9.010000,8.902554
9.020000,8.757097
9.030000,8.863481
9.040000,8.785118
9.050000,8.001892
9.060000,8.402692
9.070000,9.137881
9.080000,8.010265
9.090000,8.384866
9.100000,8.369782
9.110000,8.106564
9.120000,9.493577
9.130000,9.200865
9.140000,8.452233
9.150000,9.379053
9.160000,8.608753
9.170000,8.552741
9.180000,8.155779
9.190000,8.875179
9.200000,8.795131
9.210000,8.537741
9.220000,9.602466
9.230000,9.395461
9.240000,9.138465
9.250000,8.544735
9.260000,9.172355
9.270000,8.693674
9.280000,9.578586
9.290000,8.852006
9.300000,8.948666
9.310000,8.655412
9.320000,8.981507
9.330000,9.945408
9.340000,8.277189
9.350000,9.044286
9.360000,8.657219
9.370000,9.550861
9.380000,9.240891
9.390000,8.940473
9.400000,8.378445
9.410000,9.081680
9.420000,8.724967
9.430000,8.854639
9.440000,8.506481
9.450000,9.662744
9.460000,9.372653
9.470000,9.038262
9.480000,8.827932
9.490000,9.011134
9.500000,9.338834
9.510000,9.385558
9.520000,8.868288
9.530000,8.408775
9.540000,8.775344
9.550000,9.696501
9.560000,9.749758
9.570000,9.094164
9.580000,10.198692
9.590000,8.842996
9.600000,10.362359
9.610000,9.221424
9.620000,8.656614
9.630000,9.859658
9.640000,8.917221
9.650000,9.454744
9.660000,9.341176
9.670000,9.254208
9.680000,9.650864
9.690000,9.388694
9.700000,9.697695
9.710000,8.848574
9.720000,10.913656
9.730000,9.561815
9.740000,10.079788
9.750000,9.797946
9.760000,11.495734
9.770000,9.241077
9.780000,9.108778
9.790000,9.587224
9.800000,9.726371
9.810000,9.924691
9.820000,10.285085
9.830000,9.881466
9.840000,9.659132
9.850000,9.274729
9.860000,10.090701
9.870000,9.580653
9.880000,10.051170
9.890000,8.868413
9.900000,9.789142
9.910000,10.249689
9.920000,9.506526
9.930000,10.452819
9.940000,10.094377
9.950000,9.622070
9.960000,8.456038
9.970000,10.481037
9.980000,9.891190
9.990000,8.893528
